#OTU	ID	taxonomy
4806	1.0	Pseudomonadota;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter;ferrugineus
4807	1.0	Pseudomonadota;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter;fuscus
4808	1.0	Pseudomonadota;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter;gracilis
4809	1.0	Pseudomonadota;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter;miniatus
4810	1.0	Pseudomonadota;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter;velatus
4811	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;citreus
4812	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;depressus
4813	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;eiseniae
4814	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;firmus
4815	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;formosensis
4816	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;gottheilii
4817	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;horneckiae
4818	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;kochii
4819	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;luteolus
4820	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;massiliigabonensis
4821	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;oceanisediminis
4822	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;praedii
4823	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;pseudoceanisediminis
4824	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;purgationiresistens
4825	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;solani
4826	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;spongiae
4827	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;stercorigallinarum
4828	1.0	Bacillota;Bacilli;Caryophanales;Cytobacillaceae;Cytobacillus;suaedae
4829	1.0	Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;aurantiaca
4830	1.0	Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;hutchinsonii
4831	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;aurantiacum
4832	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;cerinum
4833	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;darangshiense
4834	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;fulvum
4835	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;luridum
4836	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;luteum
4837	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;maewongense
4838	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;matsuzakiense
4839	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;roseum
4840	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;salmoneum
4841	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;siamense
4842	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;solaniradicis
4843	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;sucinum
4844	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;thailandense
4845	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;tropicum
4846	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Dactylosporangium;vinaceum
4847	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Daeguia;caeni
4848	1.0	Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Daejeonella;composti
4849	1.0	Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Daejeonella;huanghensis
4850	1.0	Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Daejeonella;lutea
4851	1.0	Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Daejeonella;oryzae
4852	1.0	Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Daejeonella;rubra
4853	1.0	Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Daejeonia;ginsenosidivorans
4854	1.0	Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Dankookia;rubra
4855	1.0	Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Danxiaibacter;flavus
4856	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Dasania;marina
4857	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Dasania;phycosphaerae
4858	1.0	Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;agitata
4859	1.0	Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;denitrificans
4860	1.0	Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;hortensis
4861	1.0	Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Deefgea;chitinilytica
4862	1.0	Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Deefgea;piscis
4863	1.0	Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Deefgea;rivuli
4864	1.0	Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Deefgea;salmonis
4865	1.0	Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Deefgea;tanakiae
4866	1.0	Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;abyssi
4867	1.0	Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;autotrophicus
4868	1.0	Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;desulfuricans
4869	1.0	Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter;thermophilus
4870	1.0	Thermodesulfobacteriota;Deferrisomatia;Deferrisomatales;Deferrisomataceae;Deferrisoma;camini
4871	1.0	Thermodesulfobacteriota;Deferrisomatia;Deferrisomatales;Deferrisomataceae;Deferrisoma;palaeochoriense
4872	1.0	Deferribacterota;Deferribacteres;Deferribacterales;Deferrivibrionaceae;Deferrivibrio;essentukiensis
4873	1.0	Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Geminicoccaceae;Defluviicoccus;vanus
4874	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas;aestuarii
4875	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas;aquaemixtae
4876	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas;denitrificans
4877	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas;nitratireducens
4878	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas;sediminis
4879	1.0	Bacillota;Clostridia;Eubacteriales;Defluviitaleaceae;Defluviitalea;raffinosedens
4880	1.0	Bacillota;Clostridia;Eubacteriales;Defluviitaleaceae;Defluviitalea;saccharophila
4881	1.0	Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Defluviitoga;tunisiensis
4882	1.0	Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Dehalobacter;restrictus
4883	1.0	Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi
4884	1.0	Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas;alkenigignens
4885	1.0	Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas;etheniformans
4886	1.0	Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas;formicexedens
4887	1.0	Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas;lykanthroporepellens
4888	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinobacterium;chartae
4889	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;actinosclerus
4890	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aerius
4891	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aerolatus
4892	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aerophilus
4893	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aestuarii
4894	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aetherius
4895	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;alpinitundrae
4896	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;altitudinis
4897	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aluminii
4898	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;antarcticus
4899	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;apachensis
4900	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aquaedulcis
4901	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aquaticus
4902	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aquatilis
4903	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;aquiradiocola
4904	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;arboris
4905	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;arcticus
4906	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;arenae
4907	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;arenicola
4908	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;betulae
4909	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;budaensis
4910	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;caeni
4911	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;carri
4912	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;cavernae
4913	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;cellulosilyticus
4914	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;citri
4915	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;claudionis
4916	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;daejeonensis
4917	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;depolymerans
4918	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;deserti
4919	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;detaillensis
4920	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;enclensis
4921	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;ficus
4922	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;fonticola
4923	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;frigens
4924	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;geothermalis
4925	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;gobiensis
4926	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;grandis
4927	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;hibisci
4928	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;hohokamensis
4929	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;hopiensis
4930	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;humi
4931	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;indicus
4932	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;irradiatisoli
4933	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;knuensis
4934	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;koreensis
4935	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;kurensis
4936	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;lacus
4937	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;malanensis
4938	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;maricopensis
4939	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;marmoris
4940	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;metalli
4941	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;metallilatus
4942	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;misasensis
4943	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;multiflagellatus
4944	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;murrayi
4945	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;navajonensis
4946	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;papagonensis
4947	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;peraridilitoris
4948	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;persicinus
4949	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;petrolearius
4950	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;phoenicis
4951	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;pimensis
4952	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;piscis
4953	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;proteolyticus
4954	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;psychrotolerans
4955	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;puniceus
4956	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;radiodurans
4957	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;radiomollis
4958	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;radiophilus
4959	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;radiopugnans
4960	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;radioresistens
4961	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;radiotolerans
4962	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;reticulitermitis
4963	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;rhizophilus
4964	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;roseus
4965	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;ruber
4966	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;rufus
4967	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;saxicola
4968	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;sedimenti
4969	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;seoulensis
4970	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;soli
4971	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;sonorensis
4972	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;taeanensis
4973	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;taklimakanensis
4974	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;terrestris
4975	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;terrigena
4976	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;wulumuqiensis
4977	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;xinjiangensis
4978	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;yavapaiensis
4979	1.0	Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;yunweiensis
4980	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;acidovorans
4981	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;deserti
4982	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;lacustris
4983	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;litopenaei
4984	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;rhizosphaerae
4985	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;tsuruhatensis
4986	1.0	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa;algida
4987	1.0	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Dellaglioa;carnosa
4988	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;activiva
4989	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;aestuarii
4990	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;aurantiaca
4991	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;capsici
4992	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;flava
4993	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;gelatinilytica
4994	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;globuliformis
4995	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;iriomotensis
4996	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;lignilytica
4997	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;litoralis
4998	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;litorisediminis
4999	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;lutea
5000	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;mangrovi
5001	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;maris
5002	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;muriae
5003	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;oxidasica
5004	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;pelophila
5005	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;phytophila
5006	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;rhizosphaerae
5007	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;salsinemoris
5008	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;sediminicola
5009	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;sediminis
5010	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;silvatica
5011	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;soli
5012	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;subtropica
5013	1.0	Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;zhanjiangensis
5014	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Demetria;terragena
5015	1.0	Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Deminuibacter;soli
5016	1.0	Bacillota;Negativicutes;Selenomonadales;Sporomusaceae;Dendrosporobacter;quercicolus
5017	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Sterolibacteriaceae;Denitratisoma;oestradiolicum
5018	1.0	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Denitrificimonas;caeni
5019	1.0	Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Denitrobacterium;detoxificans
5020	1.0	Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Kiloniellaceae;Denitrobaculum;tricleocarpae
5021	1.0	Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Denitromonas;halophila
5022	1.0	Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Denitromonas;iodatirespirans
5023	1.0	Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Denitromonas;ohlonensis
5024	1.0	Deferribacterota;Deferribacteres;Deferribacterales;Geovibrionaceae;Denitrovibrio;acetiphilus
5025	1.0	Pseudomonadota;Betaproteobacteria;BetaproteobacteriaNoOrder;BetaproteobacteriaNoFamily;Dentiradicibacter;hellwigii
5026	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Dermabacter;hominis
5027	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Dermabacter;jinjuensis
5028	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Dermabacter;vaginalis
5029	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Dermacoccus;abyssi
5030	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Dermacoccus;barathri
5031	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Dermacoccus;nishinomiyaensis
5032	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermacoccaceae;Dermacoccus;profundi
5033	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermatophilaceae;Dermatophilus;congolensis
5034	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Derxia;gummosa
5035	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Derxia;lacustris
5036	1.0	Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Desemzia;incerta
5037	1.0	Bacillota;Bacilli;Caryophanales;Bacillaceae;Desertibacillus;haloalkaliphilus
5038	1.0	Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Desertibacter;roseus
5039	1.0	Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Desertibacter;xinjiangensis
5040	1.0	Pseudomonadota;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Desertibaculum;subflavum
5041	1.0	Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Deserticella;xinjiangensis
5042	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Desertihabitans;aurantiacus
5043	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Desertihabitans;brevis
5044	1.0	Actinomycetota;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae;Desertimonas;flava
5045	1.0	Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Desertivirga;arenae
5046	1.0	Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Desertivirga;brevis
5047	1.0	Bacillota;Bacilli;Caryophanales;Thermoactinomycetaceae;Desmospora;activa
5048	1.0	Bacillota;Bacilli;Caryophanales;Thermoactinomycetaceae;Desmospora;profundinema
5049	1.0	Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfacinum;hydrothermale
5050	1.0	Thermodesulfobacteriota;Syntrophobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfacinum;infernum
5051	1.0	Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulfallas;sapomandens
5052	1.0	Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulfallas;thermosapovorans
5053	1.0	Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus;baarsii
5054	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfatibacillaceae;Desulfatibacillum;aliphaticivorans
5055	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfatibacillaceae;Desulfatibacillum;alkenivorans
5056	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiferula;berrensis
5057	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiferula;olefinivorans
5058	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfatiglandales;Desulfatiglandaceae;Desulfatiglans;anilini
5059	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfatiglandales;Desulfatiglandaceae;Desulfatiglans;parachlorophenolica
5060	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfatirhabdiaceae;Desulfatirhabdium;butyrativorans
5061	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfatitalea;alkaliphila
5062	1.0	Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;Desulfatitalea;tepidiphila
5063	1.0	Bacillota;Clostridia;Desulfitibacterales;Desulfitibacteraceae;Desulfitibacter;alkalitolerans
5064	1.0	Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulfitispora;alkaliphila
5065	1.0	Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulfitispora;elongata
5066	1.0	Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium;chlororespirans
5067	1.0	Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium;dehalogenans
5068	1.0	Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium;hafniense
5069	1.0	Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfitobacterium;metallireducens
5070	1.0	Thermodesulfobacteriota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae;Desulfobacca;acetoxidans
